league,season,Date,HomeTeam,AwayTeam,FTHG,FTAG,HTHG,HTAG,FTR
Neerdeland,2024,2024-08-09,Groningen,NAC Breda,4,1,3,1,H
Neerdeland,2024,2024-08-10,Feyenoord,Willem II,1,1,1,0,D
Neerdeland,2024,2024-08-10,NEC Nijmegen,Twente,1,2,1,0,A
Neerdeland,2024,2024-08-10,Almere City FC,AZ Alkmaar,0,1,0,0,A
Neerdeland,2024,2024-08-10,PSV Eindhoven,Waalwijk,5,1,3,2,H
Neerdeland,2024,2024-08-11,Sparta Rotterdam,Heracles,0,0,0,0,D
Neerdeland,2024,2024-08-11,Utrecht,PEC Zwolle,1,0,1,0,H
Neerdeland,2024,2024-08-11,GO Ahead Eagles,Fortuna Sittard,0,2,0,0,A
Neerdeland,2024,2024-08-11,Ajax,Heerenveen,1,0,1,0,H
Neerdeland,2024,2024-08-16,Fortuna Sittard,Almere City FC,3,0,1,2,H
Neerdeland,2024,2024-08-17,Heerenveen,Utrecht,1,1,0,1,D
Neerdeland,2024,2024-08-17,Twente,Sparta Rotterdam,1,1,0,1,D
Neerdeland,2024,2024-08-17,AZ Alkmaar,NEC Nijmegen,1,0,1,0,H
Neerdeland,2024,2024-08-17,Waalwijk,Groningen,1,2,0,1,A
Neerdeland,2024,2024-08-18,Heracles,PSV Eindhoven,1,3,1,0,A
Neerdeland,2024,2024-08-18,PEC Zwolle,Feyenoord,1,5,0,1,A
Neerdeland,2024,2024-08-18,Willem II,GO Ahead Eagles,2,0,2,0,H
Neerdeland,2024,2024-08-18,NAC Breda,Ajax,2,1,0,2,H
Neerdeland,2024,2024-08-24,NEC Nijmegen,PEC Zwolle,1,0,0,1,H
Neerdeland,2024,2024-08-24,Almere City FC,PSV Eindhoven,1,7,0,1,A
Neerdeland,2024,2024-08-24,NAC Breda,Utrecht,1,2,1,0,A
Neerdeland,2024,2024-08-25,Groningen,AZ Alkmaar,0,0,0,0,D
Neerdeland,2024,2024-08-25,Heracles,Willem II,1,1,1,0,D
Neerdeland,2024,2024-08-25,Sparta Rotterdam,Feyenoord,1,1,1,0,D
Neerdeland,2024,2024-08-25,GO Ahead Eagles,Waalwijk,2,0,1,1,H
Neerdeland,2024,2024-08-30,Waalwijk,AZ Alkmaar,0,3,0,0,A
Neerdeland,2024,2024-08-31,Almere City FC,Groningen,1,1,1,0,D
Neerdeland,2024,2024-08-31,Fortuna Sittard,NEC Nijmegen,0,3,0,0,A
Neerdeland,2024,2024-08-31,Heerenveen,NAC Breda,4,0,0,4,H
Neerdeland,2024,2024-08-31,Willem II,Sparta Rotterdam,1,2,0,1,A
Neerdeland,2024,2024-09-01,Utrecht,Twente,2,1,1,1,H
Neerdeland,2024,2024-09-01,PEC Zwolle,Heracles,3,0,1,2,H
Neerdeland,2024,2024-09-01,PSV Eindhoven,GO Ahead Eagles,3,0,2,1,H
Neerdeland,2024,2024-09-14,PSV Eindhoven,NEC Nijmegen,2,0,2,0,H
Neerdeland,2024,2024-09-14,Twente,PEC Zwolle,1,1,0,1,D
Neerdeland,2024,2024-09-14,Groningen,Feyenoord,2,2,0,2,D
Neerdeland,2024,2024-09-14,NAC Breda,Fortuna Sittard,1,0,0,1,H
Neerdeland,2024,2024-09-14,AZ Alkmaar,Heerenveen,9,1,2,7,H
Neerdeland,2024,2024-09-15,Sparta Rotterdam,GO Ahead Eagles,1,2,0,1,A
Neerdeland,2024,2024-09-15,Willem II,Waalwijk,3,0,2,1,H
Neerdeland,2024,2024-09-15,Heracles,Almere City FC,0,0,0,0,D
Neerdeland,2024,2024-09-17,Twente,Heerenveen,2,0,2,0,H
Neerdeland,2024,2024-09-18,Ajax,Fortuna Sittard,5,0,2,3,H
Neerdeland,2024,2024-09-20,PEC Zwolle,AZ Alkmaar,1,2,0,1,A
Neerdeland,2024,2024-09-21,Utrecht,Willem II,3,2,2,1,H
Neerdeland,2024,2024-09-21,Waalwijk,Sparta Rotterdam,1,2,0,1,A
Neerdeland,2024,2024-09-21,GO Ahead Eagles,Ajax,1,1,0,1,D
Neerdeland,2024,2024-09-21,NEC Nijmegen,Heracles,1,2,1,0,A
Neerdeland,2024,2024-09-22,Heerenveen,Groningen,2,1,1,1,H
Neerdeland,2024,2024-09-22,Feyenoord,NAC Breda,2,0,1,1,H
Neerdeland,2024,2024-09-22,Almere City FC,Twente,0,5,0,0,A
Neerdeland,2024,2024-09-22,Fortuna Sittard,PSV Eindhoven,1,3,1,0,A
Neerdeland,2024,2024-09-27,Heracles,Heerenveen,2,1,1,1,H
Neerdeland,2024,2024-09-28,Willem II,PSV Eindhoven,0,2,0,0,A
Neerdeland,2024,2024-09-28,NEC Nijmegen,Feyenoord,1,1,1,0,D
Neerdeland,2024,2024-09-28,Sparta Rotterdam,Fortuna Sittard,1,1,1,0,D
Neerdeland,2024,2024-09-29,PEC Zwolle,Almere City FC,1,0,0,1,H
Neerdeland,2024,2024-09-29,Groningen,GO Ahead Eagles,0,1,0,0,A
Neerdeland,2024,2024-09-29,Twente,NAC Breda,1,0,0,1,H
Neerdeland,2024,2024-09-29,Waalwijk,Ajax,0,2,0,0,A
Neerdeland,2024,2024-09-29,AZ Alkmaar,Utrecht,1,2,1,0,A
Neerdeland,2024,2024-10-04,Almere City FC,Willem II,0,1,0,0,A
Neerdeland,2024,2024-10-05,NAC Breda,NEC Nijmegen,1,0,0,1,H
Neerdeland,2024,2024-10-05,PSV Eindhoven,Sparta Rotterdam,2,1,2,0,H
Neerdeland,2024,2024-10-05,Utrecht,Waalwijk,3,2,1,2,H
Neerdeland,2024,2024-10-06,GO Ahead Eagles,Heracles,4,1,0,4,H
